timestamps,TP9,AF7,AF8,TP10,Right AUX
1585002095.957,16.602,12.207,23.438,68.359,27.832
1585002095.961,13.184,20.020,31.250,68.848,45.898
1585002095.965,24.902,30.762,45.410,-8.301,-2.441
1585002095.969,24.902,24.414,41.016,-25.391,1.465
1585002095.973,23.926,16.602,22.461,46.875,13.672
1585002095.977,36.133,22.949,26.367,82.520,33.691
1585002095.980,21.973,31.738,39.062,14.160,93.262
1585002095.984,21.973,33.203,38.086,-41.504,76.660
1585002095.988,25.879,20.020,27.832,27.344,63.477
1585002095.992,38.086,15.625,28.320,86.914,60.547
1585002095.996,40.039,31.250,38.086,37.109,-11.230
1585002096.000,27.832,35.645,41.992,-42.969,26.367
1585002096.004,28.809,20.020,34.180,4.395,87.891
1585002096.008,33.203,12.207,29.785,92.285,72.754
1585002096.012,32.227,25.879,35.645,61.035,20.508
1585002096.016,25.391,36.621,39.062,-40.039,17.578
1585002096.019,23.438,28.809,29.785,-24.902,41.504
1585002096.023,33.691,19.043,20.996,78.613,46.387
1585002096.027,42.480,26.367,31.250,96.191,56.641
1585002096.031,40.039,36.621,46.387,2.441,34.180
1585002096.035,13.672,27.832,40.527,-42.969,0.000
1585002096.039,15.625,15.625,29.297,55.176,4.395
1585002096.043,41.016,20.020,30.762,106.934,-40.039
1585002096.047,45.410,33.203,39.062,30.762,-24.902
1585002096.051,28.809,36.133,39.062,-30.762,29.297
1585002096.055,17.578,23.926,27.344,36.621,25.879
1585002096.059,25.391,21.484,26.367,100.586,-19.043
1585002096.062,33.203,31.250,40.039,49.805,-55.176
1585002096.066,35.156,35.156,47.363,-38.086,-11.230
1585002096.070,26.855,23.438,37.109,3.906,8.789
1585002096.074,38.086,18.555,32.715,96.680,46.875
1585002096.078,46.387,29.785,39.062,70.312,31.250
1585002096.082,20.020,37.598,41.016,-32.715,0.488
1585002096.086,21.484,32.227,34.668,-29.785,31.738
1585002096.090,41.016,23.438,29.785,65.430,36.621
1585002096.094,39.062,26.855,30.273,80.566,21.973
1585002096.098,31.738,36.621,40.039,4.395,34.180
1585002096.102,26.855,33.203,45.410,-23.926,2.441
1585002096.105,31.250,22.461,32.715,53.711,-39.062
1585002096.109,38.086,21.484,30.273,103.516,30.762
1585002096.113,36.133,32.227,40.527,43.457,48.340
1585002096.117,23.926,37.109,43.945,-29.297,33.203
1585002096.121,29.785,24.414,33.691,24.902,61.035
1585002096.125,33.203,17.578,29.785,83.496,73.242
1585002096.129,30.762,25.391,39.551,50.293,-27.344
1585002096.133,21.484,36.133,43.945,-32.715,-23.926
1585002096.137,4.883,29.297,32.227,-19.043,65.918
1585002096.141,19.043,16.602,24.414,74.219,35.156
1585002096.144,30.762,22.949,33.203,76.660,19.531
1585002096.148,29.785,33.203,45.410,-14.160,72.754
1585002096.152,20.996,29.297,41.016,-29.785,56.641
1585002096.156,18.555,21.484,26.855,51.270,8.789
1585002096.160,26.855,24.902,31.738,80.566,28.320
1585002096.164,25.391,33.691,44.922,5.371,12.695
1585002096.168,25.391,34.180,44.434,-36.621,9.766
1585002096.172,33.691,24.902,35.156,41.992,18.555
1585002096.176,28.320,20.996,33.203,91.797,38.086
1585002096.180,20.020,33.203,42.969,28.320,2.930
1585002096.184,12.695,36.133,43.457,-58.105,13.184
1585002096.187,7.324,21.973,28.320,3.418,80.078
1585002096.191,30.273,21.973,26.367,98.145,56.152
1585002096.195,48.340,32.715,40.527,68.848,29.297
1585002096.199,31.738,40.039,45.410,-32.715,42.969
1585002096.203,18.555,32.227,29.785,-21.973,-15.625
1585002096.207,27.344,21.973,22.461,83.496,13.672
1585002096.211,46.387,32.227,34.180,98.145,44.434
1585002096.215,49.316,41.504,46.875,3.418,31.738
1585002096.219,37.109,33.691,37.598,-38.574,52.734
1585002096.223,25.391,23.438,24.414,49.316,56.641
1585002096.227,31.738,25.391,32.227,86.914,57.129
1585002096.230,30.273,37.598,41.992,15.137,79.102
1585002096.234,11.719,37.109,40.039,-24.902,61.523
1585002096.238,25.879,24.414,31.250,47.852,29.785
1585002096.242,42.480,21.484,30.273,104.004,19.043
1585002096.246,45.898,30.762,41.992,52.246,11.719
1585002096.250,40.039,37.109,45.898,-28.320,16.113
1585002096.254,20.996,30.762,30.273,9.766,18.555
1585002096.258,20.508,24.414,20.020,75.195,50.293
1585002096.262,35.645,32.227,30.762,47.363,35.645
1585002096.266,26.367,40.039,40.527,-33.203,56.641
1585002096.269,30.762,35.645,34.180,-14.648,35.156
1585002096.273,41.504,25.391,24.902,79.590,11.719
1585002096.277,29.785,24.902,29.297,91.797,-9.277
1585002096.281,28.320,35.645,42.969,-1.953,-16.602
1585002096.285,20.508,33.203,40.039,-42.969,29.785
1585002096.289,20.508,22.949,28.809,44.434,75.195
1585002096.293,37.598,25.391,33.691,96.680,62.500
1585002096.297,42.969,36.621,44.434,25.879,37.109
1585002096.301,28.320,38.086,42.969,-47.852,24.414
1585002096.305,15.625,24.902,33.203,15.137,21.484
1585002096.309,14.648,17.578,35.156,85.938,65.918
1585002096.312,23.926,26.367,50.293,52.734,46.875
1585002096.316,32.227,31.250,57.129,-20.020,-17.090
1585002096.320,23.926,23.438,38.086,0.000,-70.801
1585002096.324,12.695,22.461,23.438,63.965,-76.660
1585002096.328,9.766,31.738,34.180,52.734,-7.812
1585002096.332,8.301,38.574,43.457,-32.227,19.531
1585002096.336,10.254,29.297,37.598,-28.809,-5.371
1585002096.340,31.250,20.508,30.273,73.730,25.391
1585002096.344,31.250,29.785,31.250,80.078,20.508
1585002096.348,18.066,41.504,41.504,-3.906,0.488
1585002096.352,12.695,37.109,39.551,-38.574,38.574
1585002096.355,20.020,23.438,29.785,39.551,33.203
1585002096.359,30.762,19.531,33.691,85.449,29.297
1585002096.363,23.438,28.320,42.480,13.184,42.969
1585002096.367,22.461,31.738,41.504,-47.852,55.176
1585002096.371,32.227,24.902,34.180,27.832,29.297
1585002096.375,40.527,19.043,33.203,96.680,4.395
