timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600053.911,-3.906,26.367,31.250,-39.062,0.000
1584600053.915,20.508,29.785,31.738,-20.020,6.348
1584600053.919,51.270,31.250,35.156,88.379,2.930
1584600053.923,26.855,21.973,35.645,86.426,28.809
1584600053.927,-13.184,16.602,32.227,-23.438,-0.488
1584600053.931,-9.277,20.508,33.203,-47.363,-24.902
1584600053.935,33.691,23.926,35.645,57.617,47.363
1584600053.938,39.551,23.926,34.180,93.262,30.762
1584600053.942,0.488,21.973,31.250,-7.324,2.441
1584600053.946,-9.766,22.461,30.273,-65.430,43.457
1584600053.950,26.367,23.926,30.273,18.555,58.594
1584600053.954,40.039,23.926,29.297,97.656,37.109
1584600053.958,2.441,21.484,27.832,28.320,8.301
1584600053.962,-25.391,18.555,24.902,-59.082,-0.488
1584600053.966,7.324,22.461,27.344,-10.742,17.578
1584600053.970,44.922,25.391,30.273,84.961,0.000
1584600053.974,25.391,21.973,27.344,58.594,7.812
1584600053.977,-15.137,20.996,26.367,-41.992,-23.926
1584600053.981,0.488,23.926,28.320,-37.109,-45.898
1584600053.985,42.969,29.297,31.250,70.801,-15.137
1584600053.989,38.086,33.203,32.227,93.262,12.207
1584600053.993,-6.348,25.879,29.297,-14.160,29.785
1584600053.997,-4.395,21.973,26.367,-55.176,12.695
1584600054.001,41.016,24.902,26.367,47.852,30.762
1584600054.005,45.898,23.926,26.855,108.398,62.012
1584600054.009,4.883,18.555,23.438,20.020,52.734
1584600054.013,-11.230,20.020,23.926,-50.293,49.316
1584600054.017,28.809,27.344,26.367,29.297,58.105
1584600054.020,52.246,30.762,25.879,111.816,62.012
1584600054.024,22.949,29.785,22.949,50.781,19.043
1584600054.028,-6.348,26.367,25.879,-45.898,-3.906
1584600054.032,15.137,30.273,31.738,-11.230,45.898
1584600054.036,47.852,31.250,33.691,94.238,52.246
1584600054.040,34.668,26.855,30.762,79.590,25.879
1584600054.044,-2.441,23.438,27.344,-26.367,14.648
1584600054.048,10.742,25.391,28.320,-34.180,13.184
1584600054.052,53.223,31.738,30.273,74.707,8.789
1584600054.056,48.340,31.250,29.297,104.004,57.617
