timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600798.227,14.160,27.344,19.043,16.113,-18.066
1584600798.231,-6.348,29.297,16.602,-157.715,36.133
1584600798.235,28.320,32.227,24.414,8.301,7.324
1584600798.239,52.734,32.715,26.855,210.938,-8.789
1584600798.243,27.832,25.879,22.949,90.332,-41.016
1584600798.247,7.812,21.484,15.625,-146.973,4.395
1584600798.251,33.691,28.320,19.043,-64.941,34.668
1584600798.255,66.406,40.039,30.762,188.965,-23.926
1584600798.259,50.293,34.668,25.879,150.391,8.301
1584600798.263,4.395,20.996,15.625,-107.910,68.848
1584600798.267,12.207,23.438,17.090,-124.512,102.539
1584600798.270,57.129,32.715,22.461,127.441,114.258
1584600798.274,63.965,31.250,26.855,194.824,62.012
1584600798.278,19.043,22.461,25.391,-32.227,17.090
1584600798.282,0.488,20.996,20.020,-150.391,71.777
1584600798.286,40.527,29.785,22.949,62.012,100.098
1584600798.290,51.758,28.809,26.855,208.984,46.387
1584600798.294,27.832,27.344,24.902,34.180,-24.414
1584600798.298,12.695,32.715,20.996,-152.344,20.996
1584600798.302,27.344,33.691,22.461,-11.230,12.695
1584600798.306,48.828,33.203,24.902,195.801,7.324
1584600798.310,36.133,30.762,22.949,99.609,14.160
1584600798.313,0.977,22.949,19.531,-141.113,-2.441
1584600798.317,10.742,25.879,21.484,-85.938,2.930
1584600798.321,53.223,27.344,25.391,169.434,9.766
1584600798.325,53.711,22.461,25.879,156.738,36.621
1584600798.329,20.508,21.484,22.949,-89.355,63.477
1584600798.333,14.648,23.926,24.414,-128.906,1.465
1584600798.337,53.711,32.227,33.203,119.141,9.766
1584600798.341,60.547,29.785,32.227,204.102,13.184
1584600798.345,18.066,20.020,25.391,-16.602,-33.203
1584600798.349,-13.184,19.531,21.484,-155.273,2.930
1584600798.352,9.766,27.832,24.414,34.668,-19.043
1584600798.356,40.527,31.738,23.926,204.102,-3.418
1584600798.360,20.996,23.926,21.973,52.246,52.246
1584600798.364,-4.395,13.184,22.461,-157.227,26.855
1584600798.368,19.531,18.066,28.809,-28.809,11.230
1584600798.372,60.547,25.391,40.039,224.609,28.320
1584600798.376,45.898,23.438,30.762,146.484,13.184
1584600798.380,-11.230,20.508,15.137,-137.695,2.441
1584600798.384,-12.695,22.461,19.531,-117.676,8.789
1584600798.388,36.133,32.715,27.344,151.367,36.621
1584600798.392,45.898,35.156,27.832,170.898,24.414
1584600798.395,21.973,27.832,24.902,-79.102,-37.598
1584600798.399,24.414,30.273,22.461,-146.973,-10.254
1584600798.403,55.176,35.645,27.832,96.191,65.918
1584600798.407,56.152,28.320,29.785,200.684,84.473
1584600798.411,18.555,24.414,26.367,-8.301,29.297
1584600798.415,-14.160,24.414,27.832,-157.227,30.762
1584600798.419,16.113,25.391,30.762,26.367,27.344
1584600798.423,55.664,27.344,30.762,213.867,-0.977
1584600798.427,35.645,26.367,26.367,71.777,19.531
1584600798.431,8.301,25.879,24.414,-146.973,-1.953
1584600798.435,22.461,28.809,28.809,-37.109,28.809
1584600798.438,48.828,30.762,27.344,197.266,58.105
1584600798.442,36.621,25.879,25.391,140.137,48.340
1584600798.446,-2.930,19.531,27.344,-105.957,48.828
1584600798.450,6.348,31.250,31.738,-100.098,62.012
1584600798.454,47.852,39.551,35.645,149.902,76.172
1584600798.458,45.898,29.297,31.738,187.500,46.875
1584600798.462,8.301,19.531,21.973,-53.223,23.438
1584600798.466,8.301,23.926,21.973,-146.973,49.316
1584600798.470,55.176,31.738,27.832,86.914,44.434
1584600798.474,74.219,30.762,31.250,217.773,22.461
1584600798.477,44.922,28.320,28.320,23.926,62.988
1584600798.481,6.836,30.762,22.461,-147.461,35.156
1584600798.485,18.555,33.203,24.414,13.184,-9.277
1584600798.489,52.246,34.668,29.785,216.309,35.156
1584600798.493,49.805,37.109,34.180,103.516,26.855
1584600798.497,20.508,27.832,27.832,-140.137,6.348
1584600798.501,20.508,20.996,21.484,-76.660,-21.973
1584600798.505,45.410,27.344,23.926,171.875,-3.906
1584600798.509,30.273,22.949,21.973,146.973,21.973
1584600798.513,-0.488,17.090,19.043,-99.121,6.348
1584600798.517,15.625,19.043,25.879,-118.164,0.488
1584600798.520,55.176,25.391,32.715,133.789,-13.184
1584600798.524,62.012,32.715,33.203,204.102,42.480
1584600798.528,31.250,27.344,29.785,-24.902,78.613
1584600798.532,19.043,24.414,28.320,-144.043,43.457
1584600798.536,47.852,30.273,31.738,64.453,-34.668
1584600798.540,55.176,25.391,32.227,213.379,33.691
1584600798.544,23.926,16.113,23.438,31.738,94.238
1584600798.548,-0.488,16.602,20.020,-162.109,42.480
1584600798.552,25.879,28.809,27.344,-6.836,60.547
